#    L    TT             EE             TE             PP             TP          
  1652   0.353457E+03   0.201969E+02  -0.546858E+01   0.640205E+05   0.617006E+01
  1653   0.352106E+03   0.202189E+02  -0.588691E+01   0.639090E+05   0.606151E+01
  1654   0.350790E+03   0.202395E+02  -0.630947E+01   0.637977E+05   0.595377E+01
  1655   0.349518E+03   0.202573E+02  -0.673092E+01   0.636865E+05   0.584684E+01
  1656   0.348276E+03   0.202723E+02  -0.715484E+01   0.635756E+05   0.574072E+01
  1657   0.347056E+03   0.202850E+02  -0.757960E+01   0.634649E+05   0.563542E+01
  1658   0.345888E+03   0.202948E+02  -0.800582E+01   0.633544E+05   0.553095E+01
  1659   0.344751E+03   0.203024E+02  -0.843187E+01   0.632441E+05   0.542729E+01
  1660   0.343637E+03   0.203084E+02  -0.885837E+01   0.631340E+05   0.532445E+01
  1661   0.342569E+03   0.203114E+02  -0.928591E+01   0.630241E+05   0.522244E+01
  1662   0.341525E+03   0.203127E+02  -0.971362E+01   0.629144E+05   0.512126E+01
  1663   0.340521E+03   0.203116E+02  -0.101399E+02   0.628049E+05   0.502090E+01
  1664   0.339541E+03   0.203074E+02  -0.105660E+02   0.626955E+05   0.492137E+01
  1665   0.338602E+03   0.203015E+02  -0.109919E+02   0.625864E+05   0.482268E+01
  1666   0.337695E+03   0.202930E+02  -0.114182E+02   0.624775E+05   0.472482E+01
  1667   0.336814E+03   0.202828E+02  -0.118418E+02   0.623687E+05   0.462780E+01
  1668   0.335975E+03   0.202700E+02  -0.122654E+02   0.622602E+05   0.453162E+01
  1669   0.335162E+03   0.202553E+02  -0.126868E+02   0.621518E+05   0.443628E+01
  1670   0.334376E+03   0.202380E+02  -0.131065E+02   0.620437E+05   0.434178E+01
  1671   0.333632E+03   0.202179E+02  -0.135259E+02   0.619357E+05   0.424812E+01
  1672   0.332915E+03   0.201959E+02  -0.139427E+02   0.618279E+05   0.415531E+01
  1673   0.332220E+03   0.201712E+02  -0.143573E+02   0.617203E+05   0.406335E+01
  1674   0.331567E+03   0.201458E+02  -0.147698E+02   0.616130E+05   0.397224E+01
  1675   0.330929E+03   0.201169E+02  -0.151799E+02   0.615058E+05   0.388198E+01
  1676   0.330334E+03   0.200852E+02  -0.155876E+02   0.613988E+05   0.379258E+01
  1677   0.329769E+03   0.200527E+02  -0.159926E+02   0.612919E+05   0.370403E+01
  1678   0.329219E+03   0.200166E+02  -0.163949E+02   0.611853E+05   0.361634E+01
  1679   0.328707E+03   0.199797E+02  -0.167943E+02   0.610789E+05   0.352951E+01
  1680   0.328225E+03   0.199398E+02  -0.171900E+02   0.609726E+05   0.344354E+01
  1681   0.327774E+03   0.198968E+02  -0.175824E+02   0.608666E+05   0.335844E+01
  1682   0.327339E+03   0.198530E+02  -0.179731E+02   0.607607E+05   0.327421E+01
  1683   0.326943E+03   0.198075E+02  -0.183589E+02   0.606551E+05   0.319084E+01
  1684   0.326572E+03   0.197589E+02  -0.187419E+02   0.605496E+05   0.310834E+01
  1685   0.326234E+03   0.197086E+02  -0.191212E+02   0.604443E+05   0.302672E+01
  1686   0.325920E+03   0.196565E+02  -0.194951E+02   0.603392E+05   0.294597E+01
  1687   0.325625E+03   0.196011E+02  -0.198658E+02   0.602342E+05   0.286609E+01
  1688   0.325370E+03   0.195447E+02  -0.202332E+02   0.601295E+05   0.278710E+01
  1689   0.325127E+03   0.194864E+02  -0.205948E+02   0.600249E+05   0.270898E+01
  1690   0.324911E+03   0.194254E+02  -0.209528E+02   0.599206E+05   0.263174E+01
  1691   0.324729E+03   0.193633E+02  -0.213071E+02   0.598164E+05   0.255540E+01
  1692   0.324575E+03   0.192977E+02  -0.216559E+02   0.597124E+05   0.247993E+01
  1693   0.324440E+03   0.192308E+02  -0.220000E+02   0.596086E+05   0.240536E+01
  1694   0.324327E+03   0.191626E+02  -0.223406E+02   0.595050E+05   0.233167E+01
  1695   0.324249E+03   0.190909E+02  -0.226747E+02   0.594016E+05   0.225888E+01
  1696   0.324193E+03   0.190185E+02  -0.230051E+02   0.592983E+05   0.218698E+01
  1697   0.324152E+03   0.189433E+02  -0.233302E+02   0.591952E+05   0.211597E+01
  1698   0.324147E+03   0.188666E+02  -0.236505E+02   0.590923E+05   0.204587E+01
  1699   0.324164E+03   0.187876E+02  -0.239645E+02   0.589896E+05   0.197666E+01
  1700   0.324205E+03   0.187057E+02  -0.242743E+02   0.588871E+05   0.190836E+01
  1701   0.324261E+03   0.186236E+02  -0.245781E+02   0.587848E+05   0.184096E+01
  1702   0.324355E+03   0.185386E+02  -0.248767E+02   0.586826E+05   0.177447E+01
  1703   0.324464E+03   0.184527E+02  -0.251707E+02   0.585806E+05   0.170887E+01
  1704   0.324596E+03   0.183638E+02  -0.254583E+02   0.584788E+05   0.164418E+01
  1705   0.324750E+03   0.182741E+02  -0.257401E+02   0.583772E+05   0.158039E+01
  1706   0.324919E+03   0.181807E+02  -0.260161E+02   0.582758E+05   0.151751E+01
  1707   0.325117E+03   0.180865E+02  -0.262875E+02   0.581745E+05   0.145552E+01
  1708   0.325329E+03   0.179915E+02  -0.265520E+02   0.580735E+05   0.139444E+01
  1709   0.325563E+03   0.178950E+02  -0.268109E+02   0.579726E+05   0.133425E+01
  1710   0.325810E+03   0.177978E+02  -0.270633E+02   0.578719E+05   0.127497E+01
  1711   0.326071E+03   0.176991E+02  -0.273090E+02   0.577713E+05   0.121659E+01
  1712   0.326360E+03   0.175974E+02  -0.275494E+02   0.576710E+05   0.115910E+01
  1713   0.326655E+03   0.174949E+02  -0.277836E+02   0.575708E+05   0.110251E+01
  1714   0.326963E+03   0.173918E+02  -0.280107E+02   0.574708E+05   0.104682E+01
  1715   0.327283E+03   0.172864E+02  -0.282328E+02   0.573710E+05   0.992030E+00
  1716   0.327631E+03   0.171803E+02  -0.284475E+02   0.572713E+05   0.938135E+00
  1717   0.327983E+03   0.170728E+02  -0.286561E+02   0.571718E+05   0.885136E+00
  1718   0.328340E+03   0.169645E+02  -0.288585E+02   0.570725E+05   0.833034E+00
  1719   0.328716E+03   0.168548E+02  -0.290537E+02   0.569734E+05   0.781827E+00
  1720   0.329111E+03   0.167445E+02  -0.292432E+02   0.568745E+05   0.731515E+00
  1721   0.329510E+03   0.166334E+02  -0.294252E+02   0.567757E+05   0.682098E+00
  1722   0.329928E+03   0.165202E+02  -0.296011E+02   0.566771E+05   0.633575E+00
  1723   0.330349E+03   0.164063E+02  -0.297701E+02   0.565787E+05   0.585946E+00
  1724   0.330773E+03   0.162925E+02  -0.299326E+02   0.564804E+05   0.539210E+00
  1725   0.331207E+03   0.161766E+02  -0.300879E+02   0.563824E+05   0.493368E+00
  1726   0.331652E+03   0.160607E+02  -0.302372E+02   0.562845E+05   0.448417E+00
  1727   0.332107E+03   0.159435E+02  -0.303789E+02   0.561868E+05   0.404359E+00
  1728   0.332564E+03   0.158271E+02  -0.305143E+02   0.560892E+05   0.361191E+00
  1729   0.333038E+03   0.157094E+02  -0.306426E+02   0.559918E+05   0.318915E+00
  1730   0.333499E+03   0.155902E+02  -0.307628E+02   0.558946E+05   0.277530E+00
  1731   0.333976E+03   0.154705E+02  -0.308778E+02   0.557976E+05   0.237034E+00
  1732   0.334455E+03   0.153502E+02  -0.309844E+02   0.557007E+05   0.197428E+00
  1733   0.334943E+03   0.152300E+02  -0.310848E+02   0.556040E+05   0.158711E+00
  1734   0.335431E+03   0.151085E+02  -0.311780E+02   0.555075E+05   0.120883E+00
  1735   0.335920E+03   0.149871E+02  -0.312631E+02   0.554112E+05   0.839425E-01
  1736   0.336418E+03   0.148644E+02  -0.313429E+02   0.553150E+05   0.478902E-01
  1737   0.336915E+03   0.147426E+02  -0.314144E+02   0.552190E+05   0.127250E-01
  1738   0.337413E+03   0.146195E+02  -0.314788E+02   0.551231E+05  -0.215533E-01
  1739   0.337925E+03   0.144966E+02  -0.315368E+02   0.550275E+05  -0.549454E-01
  1740   0.338423E+03   0.143731E+02  -0.315874E+02   0.549320E+05  -0.874515E-01
  1741   0.338942E+03   0.142491E+02  -0.316298E+02   0.548366E+05  -0.119072E+00
  1742   0.339445E+03   0.141253E+02  -0.316667E+02   0.547415E+05  -0.149808E+00
  1743   0.339954E+03   0.140010E+02  -0.316951E+02   0.546465E+05  -0.179660E+00
  1744   0.340463E+03   0.138768E+02  -0.317171E+02   0.545517E+05  -0.208627E+00
  1745   0.340970E+03   0.137515E+02  -0.317317E+02   0.544570E+05  -0.236711E+00
  1746   0.341475E+03   0.136270E+02  -0.317387E+02   0.543625E+05  -0.263912E+00
  1747   0.341986E+03   0.135029E+02  -0.317389E+02   0.542682E+05  -0.290230E+00
  1748   0.342487E+03   0.133789E+02  -0.317319E+02   0.541740E+05  -0.315666E+00
  1749   0.342986E+03   0.132538E+02  -0.317162E+02   0.540800E+05  -0.340221E+00
  1750   0.343482E+03   0.131288E+02  -0.316947E+02   0.539862E+05  -0.363894E+00
  1751   0.343976E+03   0.130035E+02  -0.316663E+02   0.538925E+05  -0.386687E+00
  1752   0.344473E+03   0.128776E+02  -0.316290E+02   0.537990E+05  -0.408603E+00
  1753   0.344967E+03   0.127514E+02  -0.315862E+02   0.537057E+05  -0.429647E+00
  1754   0.345457E+03   0.126263E+02  -0.315358E+02   0.536125E+05  -0.449822E+00
  1755   0.345941E+03   0.125021E+02  -0.314784E+02   0.535195E+05  -0.469133E+00
  1756   0.346428E+03   0.123771E+02  -0.314140E+02   0.534267E+05  -0.487583E+00
  1757   0.346901E+03   0.122525E+02  -0.313434E+02   0.533340E+05  -0.505177E+00
  1758   0.347361E+03   0.121281E+02  -0.312665E+02   0.532415E+05  -0.521919E+00
  1759   0.347829E+03   0.120041E+02  -0.311832E+02   0.531491E+05  -0.537812E+00
  1760   0.348281E+03   0.118807E+02  -0.310928E+02   0.530569E+05  -0.552860E+00
  1761   0.348726E+03   0.117576E+02  -0.309967E+02   0.529649E+05  -0.567069E+00
  1762   0.349163E+03   0.116350E+02  -0.308942E+02   0.528730E+05  -0.580441E+00
  1763   0.349598E+03   0.115131E+02  -0.307852E+02   0.527813E+05  -0.592982E+00
  1764   0.350031E+03   0.113919E+02  -0.306711E+02   0.526898E+05  -0.604694E+00
  1765   0.350440E+03   0.112711E+02  -0.305504E+02   0.525984E+05  -0.615582E+00
  1766   0.350845E+03   0.111509E+02  -0.304247E+02   0.525072E+05  -0.625650E+00
  1767   0.351240E+03   0.110313E+02  -0.302922E+02   0.524161E+05  -0.634902E+00
  1768   0.351623E+03   0.109126E+02  -0.301546E+02   0.523252E+05  -0.643343E+00
  1769   0.352002E+03   0.107947E+02  -0.300125E+02   0.522345E+05  -0.650975E+00
  1770   0.352361E+03   0.106774E+02  -0.298637E+02   0.521439E+05  -0.657804E+00
  1771   0.352714E+03   0.105611E+02  -0.297102E+02   0.520535E+05  -0.663833E+00
  1772   0.353061E+03   0.104455E+02  -0.295522E+02   0.519632E+05  -0.669066E+00
  1773   0.353380E+03   0.103309E+02  -0.293873E+02   0.518731E+05  -0.673508E+00
  1774   0.353698E+03   0.102172E+02  -0.292192E+02   0.517831E+05  -0.677162E+00
  1775   0.354002E+03   0.101045E+02  -0.290457E+02   0.516933E+05  -0.680033E+00
  1776   0.354298E+03   0.999270E+01  -0.288667E+02   0.516037E+05  -0.682124E+00
  1777   0.354563E+03   0.988210E+01  -0.286843E+02   0.515142E+05  -0.683440E+00
  1778   0.354826E+03   0.977241E+01  -0.284964E+02   0.514249E+05  -0.683984E+00
  1779   0.355073E+03   0.966392E+01  -0.283044E+02   0.513357E+05  -0.683761E+00
  1780   0.355309E+03   0.955650E+01  -0.281075E+02   0.512467E+05  -0.682775E+00
  1781   0.355535E+03   0.945019E+01  -0.279064E+02   0.511579E+05  -0.681029E+00
  1782   0.355727E+03   0.934511E+01  -0.277011E+02   0.510692E+05  -0.678528E+00
  1783   0.355915E+03   0.924122E+01  -0.274914E+02   0.509806E+05  -0.675277E+00
  1784   0.356099E+03   0.913849E+01  -0.272768E+02   0.508923E+05  -0.671278E+00
  1785   0.356255E+03   0.903710E+01  -0.270593E+02   0.508040E+05  -0.666536E+00
  1786   0.356398E+03   0.893693E+01  -0.268374E+02   0.507160E+05  -0.661055E+00
  1787   0.356527E+03   0.883819E+01  -0.266111E+02   0.506280E+05  -0.654839E+00
  1788   0.356643E+03   0.874067E+01  -0.263826E+02   0.505403E+05  -0.647892E+00
  1789   0.356736E+03   0.864451E+01  -0.261488E+02   0.504526E+05  -0.640219E+00
  1790   0.356806E+03   0.854972E+01  -0.259120E+02   0.503652E+05  -0.631823E+00
  1791   0.356869E+03   0.845629E+01  -0.256721E+02   0.502779E+05  -0.622708E+00
  1792   0.356915E+03   0.836431E+01  -0.254276E+02   0.501907E+05  -0.612878E+00
  1793   0.356930E+03   0.827376E+01  -0.251800E+02   0.501037E+05  -0.602338E+00
  1794   0.356942E+03   0.818459E+01  -0.249292E+02   0.500169E+05  -0.591091E+00
  1795   0.356937E+03   0.809708E+01  -0.246751E+02   0.499302E+05  -0.579141E+00
  1796   0.356884E+03   0.801096E+01  -0.244171E+02   0.498436E+05  -0.566493E+00
  1797   0.356849E+03   0.792626E+01  -0.241565E+02   0.497572E+05  -0.553151E+00
  1798   0.356780E+03   0.784310E+01  -0.238918E+02   0.496710E+05  -0.539118E+00
  1799   0.356692E+03   0.776160E+01  -0.236244E+02   0.495849E+05  -0.524399E+00
  1800   0.356590E+03   0.768165E+01  -0.233544E+02   0.494989E+05  -0.508998E+00
  1801   0.356476E+03   0.760319E+01  -0.230807E+02   0.494131E+05  -0.492919E+00
  1802   0.356348E+03   0.752628E+01  -0.228045E+02   0.493275E+05  -0.476168E+00
  1803   0.356191E+03   0.745102E+01  -0.225261E+02   0.492420E+05  -0.458753E+00
  1804   0.356005E+03   0.737729E+01  -0.222441E+02   0.491566E+05  -0.440681E+00
  1805   0.355804E+03   0.730528E+01  -0.219602E+02   0.490714E+05  -0.421957E+00
  1806   0.355597E+03   0.723494E+01  -0.216741E+02   0.489864E+05  -0.402590E+00
  1807   0.355359E+03   0.716623E+01  -0.213860E+02   0.489015E+05  -0.382585E+00
  1808   0.355106E+03   0.709897E+01  -0.210959E+02   0.488167E+05  -0.361950E+00
  1809   0.354837E+03   0.703326E+01  -0.208041E+02   0.487321E+05  -0.340692E+00
  1810   0.354552E+03   0.696936E+01  -0.205108E+02   0.486476E+05  -0.318817E+00
  1811   0.354235E+03   0.690707E+01  -0.202160E+02   0.485633E+05  -0.296333E+00
  1812   0.353910E+03   0.684652E+01  -0.199200E+02   0.484791E+05  -0.273245E+00
  1813   0.353568E+03   0.678757E+01  -0.196229E+02   0.483951E+05  -0.249561E+00
  1814   0.353201E+03   0.673027E+01  -0.193248E+02   0.483112E+05  -0.225289E+00
  1815   0.352823E+03   0.667465E+01  -0.190259E+02   0.482275E+05  -0.200434E+00
  1816   0.352428E+03   0.662066E+01  -0.187264E+02   0.481439E+05  -0.175003E+00
  1817   0.352007E+03   0.656835E+01  -0.184262E+02   0.480605E+05  -0.149004E+00
  1818   0.351568E+03   0.651774E+01  -0.181256E+02   0.479772E+05  -0.122443E+00
  1819   0.351095E+03   0.646894E+01  -0.178248E+02   0.478940E+05  -0.953271E-01
  1820   0.350626E+03   0.642162E+01  -0.175238E+02   0.478110E+05  -0.676631E-01
  1821   0.350144E+03   0.637610E+01  -0.172228E+02   0.477282E+05  -0.394578E-01
  1822   0.349635E+03   0.633220E+01  -0.169220E+02   0.476455E+05  -0.107182E-01
  1823   0.349136E+03   0.629009E+01  -0.166213E+02   0.475629E+05   0.185490E-01
  1824   0.348594E+03   0.624937E+01  -0.163210E+02   0.474804E+05   0.483369E-01
  1825   0.348039E+03   0.621029E+01  -0.160212E+02   0.473982E+05   0.786386E-01
  1826   0.347463E+03   0.617370E+01  -0.157220E+02   0.473160E+05   0.109447E+00
  1827   0.346881E+03   0.613845E+01  -0.154234E+02   0.472340E+05   0.140756E+00
  1828   0.346270E+03   0.610479E+01  -0.151257E+02   0.471521E+05   0.172558E+00
  1829   0.345644E+03   0.607202E+01  -0.148289E+02   0.470704E+05   0.204847E+00
  1830   0.345004E+03   0.604239E+01  -0.145331E+02   0.469888E+05   0.237615E+00
  1831   0.344348E+03   0.601371E+01  -0.142385E+02   0.469074E+05   0.270856E+00
  1832   0.343670E+03   0.598676E+01  -0.139451E+02   0.468261E+05   0.304563E+00
  1833   0.342983E+03   0.596157E+01  -0.136529E+02   0.467450E+05   0.338729E+00
  1834   0.342281E+03   0.593743E+01  -0.133624E+02   0.466639E+05   0.373347E+00
  1835   0.341555E+03   0.591586E+01  -0.130731E+02   0.465831E+05   0.408410E+00
  1836   0.340812E+03   0.589689E+01  -0.127857E+02   0.465023E+05   0.443912E+00
  1837   0.340060E+03   0.587759E+01  -0.124999E+02   0.464217E+05   0.479846E+00
  1838   0.339290E+03   0.586096E+01  -0.122160E+02   0.463413E+05   0.516204E+00
  1839   0.338496E+03   0.584629E+01  -0.119339E+02   0.462610E+05   0.552981E+00
  1840   0.337699E+03   0.583213E+01  -0.116539E+02   0.461808E+05   0.590168E+00
  1841   0.336883E+03   0.582074E+01  -0.113758E+02   0.461007E+05   0.627760E+00
  1842   0.336050E+03   0.581067E+01  -0.110999E+02   0.460208E+05   0.665749E+00
  1843   0.335197E+03   0.580195E+01  -0.108263E+02   0.459411E+05   0.704129E+00
  1844   0.334333E+03   0.579536E+01  -0.105548E+02   0.458614E+05   0.742892E+00
  1845   0.333472E+03   0.579018E+01  -0.102858E+02   0.457819E+05   0.782033E+00
  1846   0.332569E+03   0.578720E+01  -0.100191E+02   0.457026E+05   0.821543E+00
  1847   0.331661E+03   0.578571E+01  -0.975507E+01   0.456234E+05   0.861416E+00
  1848   0.330732E+03   0.578574E+01  -0.949343E+01   0.455443E+05   0.901646E+00
  1849   0.329791E+03   0.578732E+01  -0.923443E+01   0.454654E+05   0.942225E+00
  1850   0.328836E+03   0.579049E+01  -0.897809E+01   0.453865E+05   0.983147E+00
  1851   0.327845E+03   0.579601E+01  -0.872450E+01   0.453079E+05   0.102441E+01
  1852   0.326870E+03   0.580390E+01  -0.847378E+01   0.452293E+05   0.106599E+01
  1853   0.325859E+03   0.581192E+01  -0.822589E+01   0.451509E+05   0.110790E+01
  1854   0.324843E+03   0.582157E+01  -0.798110E+01   0.450727E+05   0.115013E+01
  1855   0.323813E+03   0.583210E+01  -0.773932E+01   0.449945E+05   0.119267E+01
  1856   0.322777E+03   0.584500E+01  -0.750059E+01   0.449165E+05   0.123552E+01
  1857   0.321721E+03   0.586027E+01  -0.726518E+01   0.448387E+05   0.127867E+01
  1858   0.320652E+03   0.587568E+01  -0.703306E+01   0.447609E+05   0.132210E+01
  1859   0.319577E+03   0.589347E+01  -0.680442E+01   0.446833E+05   0.136583E+01
  1860   0.318482E+03   0.591141E+01  -0.657909E+01   0.446059E+05   0.140984E+01
  1861   0.317390E+03   0.593172E+01  -0.635741E+01   0.445285E+05   0.145412E+01
  1862   0.316284E+03   0.595293E+01  -0.613920E+01   0.444513E+05   0.149868E+01
  1863   0.315152E+03   0.597577E+01  -0.592459E+01   0.443743E+05   0.154349E+01
  1864   0.314030E+03   0.600099E+01  -0.571377E+01   0.442973E+05   0.158857E+01
  1865   0.312888E+03   0.602637E+01  -0.550671E+01   0.442205E+05   0.163389E+01
  1866   0.311748E+03   0.605265E+01  -0.530352E+01   0.441438E+05   0.167946E+01
  1867   0.310582E+03   0.608057E+01  -0.510405E+01   0.440673E+05   0.172527E+01
  1868   0.309419E+03   0.610940E+01  -0.490869E+01   0.439909E+05   0.177132E+01
  1869   0.308252E+03   0.613912E+01  -0.471720E+01   0.439146E+05   0.181759E+01
  1870   0.307072E+03   0.617050E+01  -0.452993E+01   0.438385E+05   0.186408E+01
  1871   0.305882E+03   0.620352E+01  -0.434662E+01   0.437625E+05   0.191079E+01
  1872   0.304694E+03   0.623671E+01  -0.416762E+01   0.436866E+05   0.195770E+01
  1873   0.303496E+03   0.627155E+01  -0.399274E+01   0.436108E+05   0.200482E+01
  1874   0.302294E+03   0.630655E+01  -0.382219E+01   0.435352E+05   0.205214E+01
  1875   0.301088E+03   0.634322E+01  -0.365593E+01   0.434597E+05   0.209965E+01
  1876   0.299871E+03   0.638079E+01  -0.349394E+01   0.433843E+05   0.214734E+01
  1877   0.298650E+03   0.641928E+01  -0.333641E+01   0.433091E+05   0.219521E+01
  1878   0.297419E+03   0.645795E+01  -0.318331E+01   0.432340E+05   0.224326E+01
  1879   0.296192E+03   0.649753E+01  -0.303455E+01   0.431590E+05   0.229147E+01
  1880   0.294962E+03   0.653803E+01  -0.289045E+01   0.430841E+05   0.233984E+01
  1881   0.293729E+03   0.657945E+01  -0.275078E+01   0.430094E+05   0.238837E+01
  1882   0.292485E+03   0.662254E+01  -0.261566E+01   0.429348E+05   0.243704E+01
  1883   0.291246E+03   0.666507E+01  -0.248519E+01   0.428603E+05   0.248586E+01
  1884   0.290005E+03   0.671001E+01  -0.235936E+01   0.427860E+05   0.253482E+01
  1885   0.288760E+03   0.675439E+01  -0.223829E+01   0.427117E+05   0.258390E+01
  1886   0.287506E+03   0.680043E+01  -0.212179E+01   0.426376E+05   0.263312E+01
  1887   0.286250E+03   0.684667E+01  -0.201022E+01   0.425637E+05   0.268245E+01
  1888   0.285006E+03   0.689310E+01  -0.190332E+01   0.424898E+05   0.273189E+01
  1889   0.283746E+03   0.694045E+01  -0.180128E+01   0.424161E+05   0.278144E+01
  1890   0.282490E+03   0.698875E+01  -0.170415E+01   0.423425E+05   0.283109E+01
  1891   0.281240E+03   0.703797E+01  -0.161176E+01   0.422690E+05   0.288083E+01
  1892   0.279981E+03   0.708740E+01  -0.152444E+01   0.421957E+05   0.293067E+01
  1893   0.278721E+03   0.713776E+01  -0.144188E+01   0.421225E+05   0.298058E+01
  1894   0.277466E+03   0.718831E+01  -0.136418E+01   0.420494E+05   0.303058E+01
  1895   0.276202E+03   0.723981E+01  -0.129156E+01   0.419764E+05   0.308064E+01
  1896   0.274944E+03   0.729226E+01  -0.122397E+01   0.419036E+05   0.313077E+01
  1897   0.273693E+03   0.734416E+01  -0.116139E+01   0.418309E+05   0.318095E+01
  1898   0.272433E+03   0.739701E+01  -0.110402E+01   0.417583E+05   0.323119E+01
  1899   0.271179E+03   0.745080E+01  -0.105160E+01   0.416858E+05   0.328148E+01
  1900   0.269917E+03   0.750406E+01  -0.100441E+01   0.416134E+05   0.333180E+01
  1901   0.268661E+03   0.755826E+01  -0.962469E+00   0.415412E+05   0.338216E+01
  1902   0.267413E+03   0.761265E+01  -0.925546E+00   0.414691E+05   0.343255E+01
  1903   0.266157E+03   0.766719E+01  -0.893388E+00   0.413971E+05   0.348295E+01
  1904   0.264923E+03   0.772334E+01  -0.865743E+00   0.413252E+05   0.353336E+01
  1905   0.263661E+03   0.777885E+01  -0.843845E+00   0.412535E+05   0.358378E+01
  1906   0.262414E+03   0.783444E+01  -0.826995E+00   0.411819E+05   0.363420E+01
  1907   0.261177E+03   0.789155E+01  -0.813754E+00   0.411104E+05   0.368460E+01
  1908   0.259940E+03   0.794795E+01  -0.806396E+00   0.410390E+05   0.373498E+01
  1909   0.258699E+03   0.800434E+01  -0.802736E+00   0.409677E+05   0.378533E+01
  1910   0.257467E+03   0.806218E+01  -0.804307E+00   0.408966E+05   0.383565E+01
  1911   0.256246E+03   0.811922E+01  -0.811152E+00   0.408256E+05   0.388592E+01
  1912   0.255028E+03   0.817617E+01  -0.821090E+00   0.407547E+05   0.393614E+01
  1913   0.253821E+03   0.823302E+01  -0.835650E+00   0.406839E+05   0.398630E+01
  1914   0.252610E+03   0.828972E+01  -0.854878E+00   0.406132E+05   0.403639E+01
  1915   0.251411E+03   0.834700E+01  -0.878819E+00   0.405427E+05   0.408641E+01
  1916   0.250209E+03   0.840408E+01  -0.906776E+00   0.404723E+05   0.413634E+01
  1917   0.249027E+03   0.846020E+01  -0.939537E+00   0.404020E+05   0.418619E+01
  1918   0.247843E+03   0.851757E+01  -0.976403E+00   0.403318E+05   0.423593E+01
  1919   0.246671E+03   0.857391E+01  -0.101742E+01   0.402617E+05   0.428557E+01
  1920   0.245507E+03   0.862996E+01  -0.106264E+01   0.401918E+05   0.433510E+01
  1921   0.244341E+03   0.868642E+01  -0.111135E+01   0.401219E+05   0.438450E+01
  1922   0.243196E+03   0.874179E+01  -0.116435E+01   0.400522E+05   0.443377E+01
  1923   0.242052E+03   0.879752E+01  -0.122094E+01   0.399826E+05   0.448291E+01
  1924   0.240907E+03   0.885284E+01  -0.128191E+01   0.399132E+05   0.453189E+01
  1925   0.239793E+03   0.890699E+01  -0.134730E+01   0.398438E+05   0.458073E+01
  1926   0.238672E+03   0.896216E+01  -0.141567E+01   0.397746E+05   0.462940E+01
  1927   0.237552E+03   0.901685E+01  -0.148929E+01   0.397054E+05   0.467791E+01
  1928   0.236463E+03   0.907102E+01  -0.156377E+01   0.396364E+05   0.472624E+01
  1929   0.235369E+03   0.912465E+01  -0.164433E+01   0.395675E+05   0.477438E+01
  1930   0.234292E+03   0.917772E+01  -0.172731E+01   0.394987E+05   0.482233E+01
  1931   0.233233E+03   0.922945E+01  -0.181424E+01   0.394301E+05   0.487008E+01
  1932   0.232176E+03   0.928204E+01  -0.190443E+01   0.393615E+05   0.491762E+01
  1933   0.231130E+03   0.933325E+01  -0.199865E+01   0.392931E+05   0.496495E+01
  1934   0.230096E+03   0.938452E+01  -0.209622E+01   0.392248E+05   0.501205E+01
  1935   0.229072E+03   0.943435E+01  -0.219719E+01   0.391566E+05   0.505892E+01
  1936   0.228061E+03   0.948494E+01  -0.230158E+01   0.390885E+05   0.510555E+01
  1937   0.227054E+03   0.953255E+01  -0.240871E+01   0.390205E+05   0.515193E+01
  1938   0.226068E+03   0.958161E+01  -0.251937E+01   0.389526E+05   0.519806E+01
  1939   0.225094E+03   0.962911E+01  -0.263359E+01   0.388849E+05   0.524392E+01
  1940   0.224127E+03   0.967653E+01  -0.275144E+01   0.388172E+05   0.528952E+01
  1941   0.223180E+03   0.972308E+01  -0.287145E+01   0.387497E+05   0.533483E+01
  1942   0.222232E+03   0.976875E+01  -0.299518E+01   0.386823E+05   0.537986E+01
  1943   0.221307E+03   0.981425E+01  -0.312265E+01   0.386150E+05   0.542459E+01
  1944   0.220396E+03   0.985732E+01  -0.325243E+01   0.385478E+05   0.546902E+01
  1945   0.219485E+03   0.990165E+01  -0.338457E+01   0.384808E+05   0.551315E+01
  1946   0.218597E+03   0.994424E+01  -0.352134E+01   0.384138E+05   0.555695E+01
  1947   0.217711E+03   0.998656E+01  -0.365981E+01   0.383470E+05   0.560043E+01
  1948   0.216855E+03   0.100278E+02  -0.380226E+01   0.382802E+05   0.564357E+01
  1949   0.216001E+03   0.100673E+02  -0.394651E+01   0.382136E+05   0.568638E+01
  1950   0.215164E+03   0.101071E+02  -0.409482E+01   0.381471E+05   0.572883E+01
  1951   0.214344E+03   0.101466E+02  -0.424500E+01   0.380807E+05   0.577093E+01
  1952   0.213534E+03   0.101834E+02  -0.439849E+01   0.380144E+05   0.581267E+01
  1953   0.212742E+03   0.102205E+02  -0.455450E+01   0.379482E+05   0.585406E+01
  1954   0.211961E+03   0.102564E+02  -0.471296E+01   0.378821E+05   0.589508E+01
  1955   0.211190E+03   0.102918E+02  -0.487458E+01   0.378162E+05   0.593576E+01
  1956   0.210431E+03   0.103259E+02  -0.503780E+01   0.377503E+05   0.597607E+01
  1957   0.209720E+03   0.103587E+02  -0.520331E+01   0.376846E+05   0.601603E+01
  1958   0.208969E+03   0.103910E+02  -0.537106E+01   0.376189E+05   0.605563E+01
  1959   0.208260E+03   0.104219E+02  -0.554098E+01   0.375534E+05   0.609488E+01
